error_px,distance_cm,correction_angle,axis
335,31.82,2.0,x
335,31.82,2.0,x
335,31.82,2.0,x
335,31.82,2.0,x
335,31.82,2.0,x
565,59.2,2.0,x
565,59.2,2.0,x
565,59.2,2.0,x
565,59.2,2.0,x
565,59.2,2.0,x
565,59.2,2.0,x
565,59.2,2.0,x
320,32.85,2.0,x
320,32.85,2.0,x
320,32.85,2.0,x
320,32.85,2.0,x
320,32.85,2.0,x
320,32.85,2.0,x
320,32.85,2.0,x
320,32.85,2.0,x
-201,34.69,-2.0,x
-201,34.69,-2.0,x
-201,34.69,-2.0,x
-201,34.69,-2.0,x
-201,34.69,-2.0,x
-201,34.69,-2.0,x
-201,34.69,-2.0,x
-201,34.69,-2.0,x
-201,34.69,-2.0,x
-201,34.69,-2.0,x
-201,34.69,-2.0,x
-201,34.69,-2.0,x
-552,49.91,-2.0,x
-552,49.91,-2.0,x
-552,49.91,-2.0,x
-552,49.91,-2.0,x
-552,49.91,-2.0,x
-552,49.91,-2.0,x
-552,49.91,-2.0,x
-552,49.91,-2.0,x
-552,49.91,-2.0,x
-552,49.91,-2.0,x
-552,49.91,-2.0,x
-552,49.91,-2.0,x
-552,49.91,-2.0,x
-552,49.91,-2.0,x
-552,49.91,-2.0,x
-552,49.91,-2.0,x
-334,29.58,-2.0,x
-334,29.58,-2.0,x
-334,29.58,-2.0,x
-334,29.58,-2.0,x
-334,29.58,-2.0,x
-334,29.58,-2.0,x
-334,29.58,-2.0,x
-334,29.58,-2.0,x
-334,29.58,-2.0,x
-334,29.58,-2.0,x
-334,29.58,-2.0,x
-334,29.58,-2.0,x
-334,29.58,-2.0,x
-334,29.58,-2.0,x
-334,29.58,-2.0,x
-334,29.58,-2.0,x
-334,29.58,-2.0,x
-334,29.58,-2.0,x
-334,29.58,-2.0,x
-334,29.58,-2.0,x
-334,29.58,-2.0,x
-334,29.58,-2.0,x
-334,29.58,-2.0,x
-19,30.189999999999998,0.5,y
-19,30.189999999999998,0.5,y
-19,30.189999999999998,0.5,y
-22,26.75,0.5,y
-22,26.75,0.5,y
-22,26.75,0.5,y
-22,26.75,0.5,y
-22,26.75,0.5,y
-25,38.41,0.5,y
-25,38.41,0.5,y
-25,38.41,0.5,y
-25,38.41,0.5,y
-25,38.41,0.5,y
-25,38.41,0.5,y
-25,38.41,0.5,y
-25,38.41,0.5,y
-25,38.41,0.5,y
-25,38.41,0.5,y
-25,38.41,0.5,y
-25,38.41,0.5,y
-25,38.41,0.5,y
-25,38.41,0.5,y
-25,38.41,0.5,y
-26,38.86,0.5,y
-26,38.86,0.5,y
-26,38.86,0.5,y
-26,38.86,0.5,y
-26,38.86,0.5,y
-26,38.86,0.5,y
-26,38.86,0.5,y
-26,38.86,0.5,y
-26,38.86,0.5,y
-26,38.86,0.5,y
-26,38.86,0.5,y
-26,38.86,0.5,y
-26,38.86,0.5,y
-26,38.86,0.5,y
-26,38.86,0.5,y
193,38.41,-2.0,y
193,38.41,-2.0,y
193,38.41,-2.0,y
193,38.41,-2.0,y
193,38.41,-2.0,y
193,38.41,-2.0,y
193,38.41,-2.0,y
193,38.41,-2.0,y
193,38.41,-2.0,y
193,38.41,-2.0,y
193,38.41,-2.0,y
193,38.41,-2.0,y
193,38.41,-2.0,y
193,38.41,-2.0,y
193,38.41,-2.0,y
193,38.41,-2.0,y
193,38.41,-2.0,y
193,38.41,-2.0,y
193,38.41,-2.0,y
193,38.41,-2.0,y
193,38.41,-2.0,y
193,38.41,-2.0,y
193,38.41,-2.0,y
193,38.41,-2.0,y
193,38.41,-2.0,y
194,38.41,-2.0,y
194,38.41,-2.0,y
194,38.41,-2.0,y
194,38.41,-2.0,y
194,38.41,-2.0,y
194,38.41,-2.0,y
194,38.41,-2.0,y
194,38.41,-2.0,y
194,38.41,-2.0,y
194,38.41,-2.0,y
194,38.41,-2.0,y
194,38.41,-2.0,y
194,38.41,-2.0,y
194,38.41,-2.0,y
194,38.41,-2.0,y
194,38.41,-2.0,y
194,38.41,-2.0,y
194,38.41,-2.0,y
194,38.41,-2.0,y
194,38.41,-2.0,y
194,38.41,-2.0,y
194,38.41,-2.0,y
194,38.41,-2.0,y
194,38.41,-2.0,y
194,38.41,-2.0,y
194,38.41,-2.0,y
194,38.41,-2.0,y
194,38.41,-2.0,y
194,38.41,-2.0,y
194,38.41,-2.0,y
-269,45.54,2.0,y
-269,45.54,2.0,y
-269,45.54,2.0,y
-269,45.54,2.0,y
-269,45.54,2.0,y
-269,45.54,2.0,y
-269,45.54,2.0,y
-269,45.54,2.0,y
-246,41.23,2.0,y
-246,41.23,2.0,y
-246,41.23,2.0,y
-246,41.23,2.0,y
-246,41.23,2.0,y
-246,41.23,2.0,y
-246,41.23,2.0,y
-246,41.23,2.0,y
-246,41.23,2.0,y
-246,41.23,2.0,y
-246,41.23,2.0,y
-246,41.23,2.0,y
-246,41.23,2.0,y
-246,41.23,2.0,y
-246,41.23,2.0,y
-246,41.23,2.0,y
-246,41.23,2.0,y
-246,41.23,2.0,y
-246,41.23,2.0,y
-126,40.74,2.0,y
-126,40.74,2.0,y
-126,40.74,2.0,y
-126,40.74,2.0,y
-126,40.74,2.0,y
-126,40.74,2.0,y
-126,40.74,2.0,y
-126,40.74,2.0,y
-126,40.74,2.0,y
-126,40.74,2.0,y
-126,40.74,2.0,y
-126,40.74,2.0,y
-126,40.74,2.0,y
-126,40.74,2.0,y
-126,40.74,2.0,y
-126,40.74,2.0,y
-126,40.74,2.0,y
-126,40.74,2.0,y
306,31.479999999999997,-2.0,y
306,31.479999999999997,-2.0,y
306,31.479999999999997,-2.0,y
306,31.479999999999997,-2.0,y
306,31.479999999999997,-2.0,y
306,31.479999999999997,-2.0,y
306,31.479999999999997,-2.0,y
306,31.479999999999997,-2.0,y
306,31.479999999999997,-2.0,y
306,31.479999999999997,-2.0,y
306,31.479999999999997,-2.0,y
306,31.479999999999997,-2.0,y
306,31.479999999999997,-2.0,y
305,31.479999999999997,-2.0,y
305,31.479999999999997,-2.0,y
305,31.479999999999997,-2.0,y
305,31.479999999999997,-2.0,y
305,31.479999999999997,-2.0,y
305,31.479999999999997,-2.0,y
305,31.479999999999997,-2.0,y
305,31.479999999999997,-2.0,y
305,31.479999999999997,-2.0,y
305,31.479999999999997,-2.0,y
305,31.479999999999997,-2.0,y
305,31.479999999999997,-2.0,y
305,31.479999999999997,-2.0,y
305,31.479999999999997,-2.0,y
305,31.479999999999997,-2.0,y
305,31.479999999999997,-2.0,y
305,31.479999999999997,-2.0,y
305,31.479999999999997,-2.0,y
305,31.479999999999997,-2.0,y
305,31.479999999999997,-2.0,y
305,31.479999999999997,-2.0,y
305,31.479999999999997,-2.0,y
305,31.479999999999997,-2.0,y
305,31.479999999999997,-2.0,y
305,31.479999999999997,-2.0,y
-93,54.230000000000004,1.116,y
-93,54.230000000000004,1.116,y
-93,54.230000000000004,1.116,y
-93,54.230000000000004,1.116,y
-93,54.230000000000004,1.116,y
-93,54.230000000000004,1.116,y
-93,54.230000000000004,1.116,y
-93,54.230000000000004,1.116,y
-93,54.230000000000004,1.116,y
-93,54.230000000000004,1.116,y
-93,54.230000000000004,1.116,y
-93,54.230000000000004,1.116,y
-93,54.230000000000004,1.116,y
-93,54.230000000000004,1.116,y
-93,54.230000000000004,1.116,y
-93,54.230000000000004,1.116,y
-93,54.230000000000004,1.116,y
-93,54.230000000000004,1.116,y
-93,54.230000000000004,1.116,y
-93,54.230000000000004,1.116,y
-93,54.230000000000004,1.116,y
-93,54.230000000000004,1.116,y
-93,54.230000000000004,1.116,y
-129,22.939999999999998,2.0,y
-129,22.939999999999998,2.0,y
-129,22.939999999999998,2.0,y
-129,22.939999999999998,2.0,y
-129,22.939999999999998,2.0,y
-129,22.939999999999998,2.0,y
-129,22.939999999999998,2.0,y
-129,22.939999999999998,2.0,y
-129,22.939999999999998,2.0,y
-129,22.939999999999998,2.0,y
-198,32.85,2.0,y
-198,32.85,2.0,y
-198,32.85,2.0,y
-198,32.85,2.0,y
-198,32.85,2.0,y
-198,32.85,2.0,y
-198,32.85,2.0,y
-198,32.85,2.0,y
-198,32.85,2.0,y
-198,32.85,2.0,y
-198,32.85,2.0,y
-198,32.85,2.0,y
-198,32.85,2.0,y
-198,32.85,2.0,y
-198,32.85,2.0,y
-198,32.85,2.0,y
-198,32.85,2.0,y
-198,32.85,2.0,y
-198,32.85,2.0,y
68,30.83,-0.8160000000000001,y
68,30.83,-0.8160000000000001,y
68,30.83,-0.8160000000000001,y
68,30.83,-0.8160000000000001,y
68,30.83,-0.8160000000000001,y
68,30.83,-0.8160000000000001,y
68,30.83,-0.8160000000000001,y
68,30.83,-0.8160000000000001,y
68,30.83,-0.8160000000000001,y
68,30.83,-0.8160000000000001,y
68,30.83,-0.8160000000000001,y
68,30.83,-0.8160000000000001,y
68,30.83,-0.8160000000000001,y
68,30.83,-0.8160000000000001,y
343,141.95,-2.0,y
343,141.95,-2.0,y
343,141.95,-2.0,y
343,141.95,-2.0,y
343,141.95,-2.0,y
343,141.95,-2.0,y
343,141.95,-2.0,y
343,141.95,-2.0,y
343,141.95,-2.0,y
343,141.95,-2.0,y
343,141.95,-2.0,y
343,141.95,-2.0,y
343,141.95,-2.0,y
343,141.95,-2.0,y
256,31.15,-2.0,y
256,31.15,-2.0,y
256,31.15,-2.0,y
256,31.15,-2.0,y
256,31.15,-2.0,y
256,31.15,-2.0,y
256,31.15,-2.0,y
256,31.15,-2.0,y
256,31.15,-2.0,y
256,31.15,-2.0,y
256,31.15,-2.0,y
256,31.15,-2.0,y
256,31.15,-2.0,y
256,31.15,-2.0,y
256,31.15,-2.0,y
256,31.15,-2.0,y
256,31.15,-2.0,y
-340,126.93,2.0,y
-340,126.93,2.0,y
-340,126.93,2.0,y
-340,126.93,2.0,y
-297,67.11,2.0,y
-297,67.11,2.0,y
-297,67.11,2.0,y
-297,67.11,2.0,y
-297,67.11,2.0,y
-297,67.11,2.0,y
-297,67.11,2.0,y
-285,64.97,2.0,y
-285,64.97,2.0,y
-285,64.97,2.0,y
-285,64.97,2.0,y
-285,64.97,2.0,y
-285,64.97,2.0,y
-285,64.97,2.0,y
-285,64.97,2.0,y
-285,64.97,2.0,y
-285,64.97,2.0,y
173,37.53,-2.0,y
173,37.53,-2.0,y
173,37.53,-2.0,y
173,37.53,-2.0,y
173,37.53,-2.0,y
173,37.53,-2.0,y
173,37.53,-2.0,y
173,37.53,-2.0,y
173,37.53,-2.0,y
170,38.41,-2.0,y
170,38.41,-2.0,y
170,38.41,-2.0,y
170,38.41,-2.0,y
170,38.41,-2.0,y
170,38.41,-2.0,y
170,38.41,-2.0,y
170,38.41,-2.0,y
170,38.41,-2.0,y
170,38.41,-2.0,y
170,38.41,-2.0,y
170,38.41,-2.0,y
170,38.41,-2.0,y
170,38.41,-2.0,y
170,38.41,-2.0,y
170,38.41,-2.0,y
170,38.41,-2.0,y
170,38.41,-2.0,y
170,38.41,-2.0,y
170,38.41,-2.0,y
170,38.41,-2.0,y
170,38.41,-2.0,y
170,38.41,-2.0,y
170,38.41,-2.0,y
170,38.41,-2.0,y
170,38.41,-2.0,y
170,38.41,-2.0,y
170,38.41,-2.0,y
170,38.41,-2.0,y
-288,48.6,2.0,y
-288,48.6,2.0,y
-288,48.6,2.0,y
-288,48.6,2.0,y
-236,43.84,2.0,y
-236,43.84,2.0,y
-236,43.84,2.0,y
-236,43.84,2.0,y
-209,40.26,2.0,y
-209,40.26,2.0,y
-209,40.26,2.0,y
-209,40.26,2.0,y
131,39.32,-2.0,y
131,39.32,-2.0,y
131,39.32,-2.0,y
131,39.32,-2.0,y
131,39.32,-2.0,y
131,39.32,-2.0,y
131,39.32,-2.0,y
131,39.32,-2.0,y
-285,55.010000000000005,2.0,y
-285,55.010000000000005,2.0,y
-285,55.010000000000005,2.0,y
-285,55.010000000000005,2.0,y
-285,55.010000000000005,2.0,y
-263,54.230000000000004,2.0,y
-263,54.230000000000004,2.0,y
-263,54.230000000000004,2.0,y
-263,54.230000000000004,2.0,y
-263,54.230000000000004,2.0,y
-218,48.6,2.0,y
-218,48.6,2.0,y
-218,48.6,2.0,y
-218,48.6,2.0,y
-218,48.6,2.0,y
-218,48.6,2.0,y
217,45.54,-2.0,y
217,45.54,-2.0,y
217,45.54,-2.0,y
217,45.54,-2.0,y
217,45.54,-2.0,y
217,45.54,-2.0,y
-185,46.72,2.0,y
-185,46.72,2.0,y
-185,46.72,2.0,y
-185,46.72,2.0,y
-185,46.72,2.0,y
-185,46.72,2.0,y
-231,49.25,2.0,y
-231,49.25,2.0,y
-231,49.25,2.0,y
-231,49.25,2.0,y
-231,49.25,2.0,y
-231,49.25,2.0,y
-231,49.25,2.0,y
-231,49.25,2.0,y
-166,46.72,2.0,y
-166,46.72,2.0,y
-166,46.72,2.0,y
-166,46.72,2.0,y
-166,46.72,2.0,y
200,41.23,-2.0,y
200,41.23,-2.0,y
200,41.23,-2.0,y
200,41.23,-2.0,y
-56,39.78,0.672,y
-56,39.78,0.672,y
-56,39.78,0.672,y
-56,39.78,0.672,y
-56,39.78,0.672,y
-56,39.78,0.672,y
-164,39.32,2.0,y
-164,39.32,2.0,y
-164,39.32,2.0,y
-164,39.32,2.0,y
-164,39.32,2.0,y
-27,31.15,0.5,y
-27,31.15,0.5,y
-27,31.15,0.5,y
-27,31.15,0.5,y
-27,31.15,0.5,y
-27,31.15,0.5,y
-24,30.83,0.5,y
-24,30.83,0.5,y
-24,30.83,0.5,y
-24,30.83,0.5,y
106,39.32,-2.0,y
106,39.32,-2.0,y
106,39.32,-2.0,y
106,39.32,-2.0,y
106,39.32,-2.0,y
47,32.16,-0.5640000000000001,y
47,32.16,-0.5640000000000001,y
47,32.16,-0.5640000000000001,y
47,32.16,-0.5640000000000001,y
47,32.16,-0.5640000000000001,y
47,32.16,-0.5640000000000001,y
47,32.16,-0.5640000000000001,y
39,31.479999999999997,-0.5,y
39,31.479999999999997,-0.5,y
39,31.479999999999997,-0.5,y
39,31.479999999999997,-0.5,y
39,31.479999999999997,-0.5,y
115,61.03,-2.0,y
115,61.03,-2.0,y
115,61.03,-2.0,y
115,61.03,-2.0,y
-48,39.78,0.5760000000000001,y
-48,39.78,0.5760000000000001,y
-48,39.78,0.5760000000000001,y
-48,39.78,0.5760000000000001,y
-48,39.78,0.5760000000000001,y
-47,42.77,0.5640000000000001,y
-47,42.77,0.5640000000000001,y
-47,42.77,0.5640000000000001,y
-47,42.77,0.5640000000000001,y
-47,42.77,0.5640000000000001,y
-132,39.78,2.0,y
-132,39.78,2.0,y
-132,39.78,2.0,y
-132,39.78,2.0,y
-132,39.78,2.0,y
-132,43.3,2.0,y
-132,43.3,2.0,y
-132,43.3,2.0,y
-132,43.3,2.0,y
-91,41.23,1.092,y
-91,41.23,1.092,y
-91,41.23,1.092,y
-91,41.23,1.092,y
-91,41.23,1.092,y
85,31.479999999999997,-1.02,y
85,31.479999999999997,-1.02,y
85,31.479999999999997,-1.02,y
85,31.479999999999997,-1.02,y
85,31.479999999999997,-1.02,y
85,31.479999999999997,-1.02,y
85,31.479999999999997,-1.02,y
101,32.5,-2.0,y
101,32.5,-2.0,y
101,32.5,-2.0,y
101,32.5,-2.0,y
101,32.5,-2.0,y
76,33.21,-0.912,y
76,33.21,-0.912,y
76,33.21,-0.912,y
76,33.21,-0.912,y
76,33.21,-0.912,y
44,32.16,-0.528,y
44,32.16,-0.528,y
44,32.16,-0.528,y
44,32.16,-0.528,y
44,32.16,-0.528,y
-33,39.32,0.5,y
-33,39.32,0.5,y
-33,39.32,0.5,y
-33,39.32,0.5,y
-33,39.32,0.5,y
-86,39.78,1.032,y
-86,39.78,1.032,y
-86,39.78,1.032,y
-86,39.78,1.032,y
-86,39.78,1.032,y
-86,39.78,1.032,y
-89,41.23,1.068,y
-89,41.23,1.068,y
-89,41.23,1.068,y
-89,41.23,1.068,y
-89,41.23,1.068,y
-89,41.23,1.068,y
-89,41.23,1.068,y
-89,41.23,1.068,y
-89,41.23,1.068,y
-33,39.32,0.5,y
-33,39.32,0.5,y
-33,39.32,0.5,y
-33,39.32,0.5,y
-33,39.32,0.5,y
92,31.15,-1.104,y
92,31.15,-1.104,y
92,31.15,-1.104,y
92,31.15,-1.104,y
92,31.15,-1.104,y
92,31.15,-1.104,y
190,36.68,-2.0,y
190,36.68,-2.0,y
190,36.68,-2.0,y
190,36.68,-2.0,y
190,36.68,-2.0,y
190,36.68,-2.0,y
-56,38.41,0.672,y
-56,38.41,0.672,y
-56,38.41,0.672,y
-56,38.41,0.672,y
-56,38.41,0.672,y
-56,38.41,0.672,y
-56,38.41,0.672,y
-56,38.41,0.672,y
-57,38.41,0.684,y
-57,38.41,0.684,y
-57,38.41,0.684,y
-57,38.41,0.684,y
-57,38.41,0.684,y
-19,37.1,0.5,y
-19,37.1,0.5,y
-19,37.1,0.5,y
-19,37.1,0.5,y
-19,37.1,0.5,y
-56,31.82,0.672,y
-56,31.82,0.672,y
-56,31.82,0.672,y
-56,31.82,0.672,y
-56,31.82,0.672,y
-56,31.82,0.672,y
-56,31.82,0.672,y
40,40.74,-0.5,y
40,40.74,-0.5,y
40,40.74,-0.5,y
40,40.74,-0.5,y
40,40.74,-0.5,y
43,31.82,-0.516,y
43,31.82,-0.516,y
43,31.82,-0.516,y
43,31.82,-0.516,y
43,31.82,-0.516,y
43,31.82,-0.516,y
37,31.479999999999997,-0.5,y
37,31.479999999999997,-0.5,y
37,31.479999999999997,-0.5,y
37,31.479999999999997,-0.5,y
138,35.87,-2.0,y
138,35.87,-2.0,y
138,35.87,-2.0,y
138,35.87,-2.0,y
138,35.87,-2.0,y
100,33.21,-1.2,y
100,33.21,-1.2,y
100,33.21,-1.2,y
100,33.21,-1.2,y
-15,42.77,0.5,y
-15,42.77,0.5,y
-15,42.77,0.5,y
-15,42.77,0.5,y
-15,42.77,0.5,y
-133,43.3,2.0,y
-133,43.3,2.0,y
-133,43.3,2.0,y
-133,43.3,2.0,y
-133,43.3,2.0,y
-145,43.84,2.0,y
-145,43.84,2.0,y
-145,43.84,2.0,y
-145,43.84,2.0,y
26,31.479999999999997,-0.5,y
26,31.479999999999997,-0.5,y
26,31.479999999999997,-0.5,y
26,31.479999999999997,-0.5,y
145,38.41,-2.0,y
145,38.41,-2.0,y
145,38.41,-2.0,y
145,38.41,-2.0,y
145,38.41,-2.0,y
145,38.41,-2.0,y
144,39.32,-2.0,y
144,39.32,-2.0,y
144,39.32,-2.0,y
144,39.32,-2.0,y
144,39.32,-2.0,y
-203,57.459999999999994,2.0,y
-203,57.459999999999994,2.0,y
-203,57.459999999999994,2.0,y
-203,57.459999999999994,2.0,y
-203,57.459999999999994,2.0,y
-203,57.459999999999994,2.0,y
-203,57.459999999999994,2.0,y
-203,57.459999999999994,2.0,y
-203,57.459999999999994,2.0,y
-203,57.459999999999994,2.0,y
-203,57.459999999999994,2.0,y
-203,57.459999999999994,2.0,y
-203,57.459999999999994,2.0,y
-152,42.77,2.0,y
-152,42.77,2.0,y
-152,42.77,2.0,y
-152,42.77,2.0,y
-152,42.77,2.0,y
220,29.58,-2.0,y
220,29.58,-2.0,y
220,29.58,-2.0,y
220,29.58,-2.0,y
227,49.91,-2.0,y
227,49.91,-2.0,y
227,49.91,-2.0,y
227,49.91,-2.0,y
227,49.91,-2.0,y
227,49.91,-2.0,y
227,49.91,-2.0,y
227,49.91,-2.0,y
227,49.91,-2.0,y
126,55.81,-2.0,y
126,55.81,-2.0,y
126,55.81,-2.0,y
126,55.81,-2.0,y
-171,41.23,2.0,y
-171,41.23,2.0,y
-171,41.23,2.0,y
-173,41.74,2.0,y
-173,41.74,2.0,y
-173,41.74,2.0,y
-173,41.74,2.0,y
-174,41.23,2.0,y
-174,41.23,2.0,y
-174,41.23,2.0,y
-174,41.23,2.0,y
18,31.82,-0.5,y
18,31.82,-0.5,y
18,31.82,-0.5,y
18,31.82,-0.5,y
149,38.86,-2.0,y
149,38.86,-2.0,y
149,38.86,-2.0,y
149,38.86,-2.0,y
149,38.86,-2.0,y
150,39.78,-2.0,y
150,39.78,-2.0,y
150,39.78,-2.0,y
150,39.78,-2.0,y
-128,43.84,2.0,y
-128,43.84,2.0,y
-128,43.84,2.0,y
-128,43.84,2.0,y
-128,43.84,2.0,y
-133,43.3,2.0,y
-133,43.3,2.0,y
-133,43.3,2.0,y
-133,43.3,2.0,y
-133,43.3,2.0,y
29,27.83,-0.5,y
29,27.83,-0.5,y
29,27.83,-0.5,y
29,27.83,-0.5,y
29,27.83,-0.5,y
149,40.26,-2.0,y
149,40.26,-2.0,y
149,40.26,-2.0,y
149,40.26,-2.0,y
149,40.26,-2.0,y
152,41.23,-2.0,y
152,41.23,-2.0,y
152,41.23,-2.0,y
152,41.23,-2.0,y
152,41.23,-2.0,y
-163,48.6,2.0,y
-163,48.6,2.0,y
-163,48.6,2.0,y
-163,48.6,2.0,y
-153,44.96,2.0,y
-153,44.96,2.0,y
-153,44.96,2.0,y
-153,44.96,2.0,y
-153,44.96,2.0,y
-170,44.96,2.0,y
-170,44.96,2.0,y
-170,44.96,2.0,y
-170,44.96,2.0,y
-170,44.96,2.0,y
-170,44.96,2.0,y
-35,43.3,0.5,y
-35,43.3,0.5,y
-35,43.3,0.5,y
-35,43.3,0.5,y
-35,43.3,0.5,y
49,32.5,-0.588,y
49,32.5,-0.588,y
49,32.5,-0.588,y
49,32.5,-0.588,y
160,32.5,-2.0,y
160,32.5,-2.0,y
160,32.5,-2.0,y
160,32.5,-2.0,y
160,32.5,-2.0,y
157,33.94,-2.0,y
157,33.94,-2.0,y
157,33.94,-2.0,y
157,33.94,-2.0,y
157,33.94,-2.0,y
64,32.85,-0.768,y
64,32.85,-0.768,y
64,32.85,-0.768,y
64,32.85,-0.768,y
64,32.85,-0.768,y
-96,41.74,1.1520000000000001,y
-96,41.74,1.1520000000000001,y
-96,41.74,1.1520000000000001,y
-96,41.74,1.1520000000000001,y
-96,41.74,1.1520000000000001,y
-96,41.74,1.1520000000000001,y
-96,41.74,1.1520000000000001,y
-96,41.74,1.1520000000000001,y
-100,40.74,1.2,y
-100,40.74,1.2,y
-100,40.74,1.2,y
-100,40.74,1.2,y
-100,40.74,1.2,y
-100,40.74,1.2,y
-100,40.74,1.2,y
-100,40.74,1.2,y
-100,40.74,1.2,y
213,43.3,-2.0,y
213,43.3,-2.0,y
213,43.3,-2.0,y
213,43.3,-2.0,y
213,43.3,-2.0,y
68,32.85,-0.8160000000000001,y
68,32.85,-0.8160000000000001,y
68,32.85,-0.8160000000000001,y
68,32.85,-0.8160000000000001,y
-136,39.32,2.0,y
-136,39.32,2.0,y
-136,39.32,2.0,y
-136,39.32,2.0,y
-136,39.32,2.0,y
-136,39.32,2.0,y
-122,33.57,2.0,y
-122,33.57,2.0,y
-122,33.57,2.0,y
-122,33.57,2.0,y
72,32.85,-0.864,y
72,32.85,-0.864,y
72,32.85,-0.864,y
72,32.85,-0.864,y
72,32.85,-0.864,y
186,31.479999999999997,-2.0,y
186,31.479999999999997,-2.0,y
186,31.479999999999997,-2.0,y
186,31.479999999999997,-2.0,y
186,31.479999999999997,-2.0,y
162,32.16,-2.0,y
162,32.16,-2.0,y
162,32.16,-2.0,y
162,32.16,-2.0,y
162,32.16,-2.0,y
141,22.939999999999998,-2.0,y
141,22.939999999999998,-2.0,y
141,22.939999999999998,-2.0,y
141,22.939999999999998,-2.0,y
141,22.939999999999998,-2.0,y
141,22.939999999999998,-2.0,y
141,22.939999999999998,-2.0,y
141,22.939999999999998,-2.0,y
-308,67.11,2.0,y
-308,67.11,2.0,y
-308,67.11,2.0,y
-308,67.11,2.0,y
-313,64.97,2.0,y
-313,64.97,2.0,y
-313,64.97,2.0,y
-313,64.97,2.0,y
-314,68.23,2.0,y
-314,68.23,2.0,y
-314,68.23,2.0,y
-314,68.23,2.0,y
-314,68.23,2.0,y
-98,27.28,1.176,y
-98,27.28,1.176,y
-98,27.28,1.176,y
-98,27.28,1.176,y
-98,27.28,1.176,y
-52,30.509999999999998,0.624,y
-52,30.509999999999998,0.624,y
-52,30.509999999999998,0.624,y
-52,30.509999999999998,0.624,y
-52,30.509999999999998,0.624,y
-52,30.509999999999998,0.624,y
-52,30.509999999999998,0.624,y
-78,32.85,0.936,y
-78,32.85,0.936,y
-78,32.85,0.936,y
-78,32.85,0.936,y
-78,32.85,0.936,y
-78,32.85,0.936,y
102,31.479999999999997,-2.0,y
102,31.479999999999997,-2.0,y
102,31.479999999999997,-2.0,y
102,31.479999999999997,-2.0,y
166,32.16,-2.0,y
166,32.16,-2.0,y
166,32.16,-2.0,y
166,32.16,-2.0,y
166,32.16,-2.0,y
209,32.16,-2.0,y
209,32.16,-2.0,y
209,32.16,-2.0,y
209,32.16,-2.0,y
159,32.85,-2.0,y
159,32.85,-2.0,y
159,32.85,-2.0,y
159,32.85,-2.0,y
159,32.85,-2.0,y
159,32.85,-2.0,y
159,32.85,-2.0,y
159,32.85,-2.0,y
-309,66.03,2.0,y
-309,66.03,2.0,y
-309,66.03,2.0,y
-309,66.03,2.0,y
-253,66.03,2.0,y
-253,66.03,2.0,y
-253,66.03,2.0,y
-253,66.03,2.0,y
-253,66.03,2.0,y
-246,66.03,2.0,y
-246,66.03,2.0,y
-246,66.03,2.0,y
-246,66.03,2.0,y
-246,66.03,2.0,y
-289,68.23,2.0,y
-289,68.23,2.0,y
-289,68.23,2.0,y
-289,68.23,2.0,y
-289,68.23,2.0,y
-181,33.57,2.0,y
-181,33.57,2.0,y
-181,33.57,2.0,y
-181,33.57,2.0,y
-181,33.57,2.0,y
-41,33.94,0.5,y
-41,33.94,0.5,y
-41,33.94,0.5,y
-41,33.94,0.5,y
-41,33.94,0.5,y
229,35.47,-2.0,y
229,35.47,-2.0,y
229,35.47,-2.0,y
229,35.47,-2.0,y
229,35.47,-2.0,y
229,35.47,-2.0,y
229,35.47,-2.0,y
229,35.47,-2.0,y
257,32.85,-2.0,y
257,32.85,-2.0,y
257,32.85,-2.0,y
257,32.85,-2.0,y
143,30.189999999999998,-2.0,y
143,30.189999999999998,-2.0,y
143,30.189999999999998,-2.0,y
143,30.189999999999998,-2.0,y
143,30.189999999999998,-2.0,y
140,31.479999999999997,-2.0,y
140,31.479999999999997,-2.0,y
140,31.479999999999997,-2.0,y
140,31.479999999999997,-2.0,y
140,31.479999999999997,-2.0,y
-55,34.69,0.66,y
-55,34.69,0.66,y
-55,34.69,0.66,y
-55,34.69,0.66,y
-55,34.69,0.66,y
-225,67.11,2.0,y
-225,67.11,2.0,y
-225,67.11,2.0,y
-225,67.11,2.0,y
-225,67.11,2.0,y
-225,67.11,2.0,y
-225,67.11,2.0,y
-140,33.94,2.0,y
-140,33.94,2.0,y
-140,33.94,2.0,y
-140,33.94,2.0,y
-140,33.94,2.0,y
-62,64.97,0.744,y
-62,64.97,0.744,y
-62,64.97,0.744,y
-62,64.97,0.744,y
-62,64.97,0.744,y
98,33.94,-1.176,y
98,33.94,-1.176,y
98,33.94,-1.176,y
98,33.94,-1.176,y
98,33.94,-1.176,y
284,61.03,-2.0,y
284,61.03,-2.0,y
284,61.03,-2.0,y
284,61.03,-2.0,y
284,61.03,-2.0,y
284,61.03,-2.0,y
283,56.629999999999995,-2.0,y
283,56.629999999999995,-2.0,y
283,56.629999999999995,-2.0,y
283,56.629999999999995,-2.0,y
283,56.629999999999995,-2.0,y
283,56.629999999999995,-2.0,y
283,56.629999999999995,-2.0,y
-245,68.23,2.0,y
-245,68.23,2.0,y
-245,68.23,2.0,y
-245,68.23,2.0,y
-245,68.23,2.0,y
-245,68.23,2.0,y
-223,59.2,2.0,y
-223,59.2,2.0,y
-223,59.2,2.0,y
-223,59.2,2.0,y
-223,59.2,2.0,y
